Close,Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7)
10.3035,10.219,10.197,10.04,9.88,9.8555,9.9985,9.9225
10.128,10.3035,10.219,10.197,10.04,9.88,9.8555,9.9985
9.6255,10.128,10.3035,10.219,10.197,10.04,9.88,9.8555
9.7405,9.6255,10.128,10.3035,10.219,10.197,10.04,9.88
9.8545,9.7405,9.6255,10.128,10.3035,10.219,10.197,10.04
9.94,9.8545,9.7405,9.6255,10.128,10.3035,10.219,10.197
9.9325,9.94,9.8545,9.7405,9.6255,10.128,10.3035,10.219
9.811,9.9325,9.94,9.8545,9.7405,9.6255,10.128,10.3035
9.6635,9.811,9.9325,9.94,9.8545,9.7405,9.6255,10.128
9.613,9.6635,9.811,9.9325,9.94,9.8545,9.7405,9.6255
9.75,9.613,9.6635,9.811,9.9325,9.94,9.8545,9.7405
9.7065,9.75,9.613,9.6635,9.811,9.9325,9.94,9.8545
9.8345,9.7065,9.75,9.613,9.6635,9.811,9.9325,9.94
9.62,9.8345,9.7065,9.75,9.613,9.6635,9.811,9.9325
9.6825,9.62,9.8345,9.7065,9.75,9.613,9.6635,9.811
9.416,9.6825,9.62,9.8345,9.7065,9.75,9.613,9.6635
9.2845,9.416,9.6825,9.62,9.8345,9.7065,9.75,9.613
9.3775,9.2845,9.416,9.6825,9.62,9.8345,9.7065,9.75
9.4025,9.3775,9.2845,9.416,9.6825,9.62,9.8345,9.7065
9.484,9.4025,9.3775,9.2845,9.416,9.6825,9.62,9.8345
9.3265,9.484,9.4025,9.3775,9.2845,9.416,9.6825,9.62
9.3145,9.3265,9.484,9.4025,9.3775,9.2845,9.416,9.6825
9.498,9.3145,9.3265,9.484,9.4025,9.3775,9.2845,9.416
9.299,9.498,9.3145,9.3265,9.484,9.4025,9.3775,9.2845
9.1825,9.299,9.498,9.3145,9.3265,9.484,9.4025,9.3775
9.3185,9.1825,9.299,9.498,9.3145,9.3265,9.484,9.4025
9.386,9.3185,9.1825,9.299,9.498,9.3145,9.3265,9.484
9.7115,9.386,9.3185,9.1825,9.299,9.498,9.3145,9.3265
9.5815,9.7115,9.386,9.3185,9.1825,9.299,9.498,9.3145
9.708,9.5815,9.7115,9.386,9.3185,9.1825,9.299,9.498
9.6275,9.708,9.5815,9.7115,9.386,9.3185,9.1825,9.299
10.0625,9.6275,9.708,9.5815,9.7115,9.386,9.3185,9.1825
10.1175,10.0625,9.6275,9.708,9.5815,9.7115,9.386,9.3185
10.209,10.1175,10.0625,9.6275,9.708,9.5815,9.7115,9.386
10.2245,10.209,10.1175,10.0625,9.6275,9.708,9.5815,9.7115
10.4745,10.2245,10.209,10.1175,10.0625,9.6275,9.708,9.5815
10.6595,10.4745,10.2245,10.209,10.1175,10.0625,9.6275,9.708
10.7095,10.6595,10.4745,10.2245,10.209,10.1175,10.0625,9.6275
10.837,10.7095,10.6595,10.4745,10.2245,10.209,10.1175,10.0625
10.914,10.837,10.7095,10.6595,10.4745,10.2245,10.209,10.1175
10.6275,10.914,10.837,10.7095,10.6595,10.4745,10.2245,10.209
10.5615,10.6275,10.914,10.837,10.7095,10.6595,10.4745,10.2245
10.675,10.5615,10.6275,10.914,10.837,10.7095,10.6595,10.4745
10.519,10.675,10.5615,10.6275,10.914,10.837,10.7095,10.6595
10.6435,10.519,10.675,10.5615,10.6275,10.914,10.837,10.7095
10.5765,10.6435,10.519,10.675,10.5615,10.6275,10.914,10.837
10.903,10.5765,10.6435,10.519,10.675,10.5615,10.6275,10.914
10.7775,10.903,10.5765,10.6435,10.519,10.675,10.5615,10.6275
10.6605,10.7775,10.903,10.5765,10.6435,10.519,10.675,10.5615
10.826,10.6605,10.7775,10.903,10.5765,10.6435,10.519,10.675
10.6745,10.826,10.6605,10.7775,10.903,10.5765,10.6435,10.519
10.709,10.6745,10.826,10.6605,10.7775,10.903,10.5765,10.6435
11.126,10.709,10.6745,10.826,10.6605,10.7775,10.903,10.5765
11.195,11.126,10.709,10.6745,10.826,10.6605,10.7775,10.903
11.126,11.195,11.126,10.709,10.6745,10.826,10.6605,10.7775
11.066,11.126,11.195,11.126,10.709,10.6745,10.826,10.6605
10.585,11.066,11.126,11.195,11.126,10.709,10.6745,10.826
10.498,10.585,11.066,11.126,11.195,11.126,10.709,10.6745
10.074,10.498,10.585,11.066,11.126,11.195,11.126,10.709
10.135,10.074,10.498,10.585,11.066,11.126,11.195,11.126
9.685,10.135,10.074,10.498,10.585,11.066,11.126,11.195
10.2545,9.685,10.135,10.074,10.498,10.585,11.066,11.126
9.7065,10.2545,9.685,10.135,10.074,10.498,10.585,11.066
9.918,9.7065,10.2545,9.685,10.135,10.074,10.498,10.585
10.115,9.918,9.7065,10.2545,9.685,10.135,10.074,10.498
10.1475,10.115,9.918,9.7065,10.2545,9.685,10.135,10.074
9.884,10.1475,10.115,9.918,9.7065,10.2545,9.685,10.135
9.7965,9.884,10.1475,10.115,9.918,9.7065,10.2545,9.685
9.126,9.7965,9.884,10.1475,10.115,9.918,9.7065,10.2545
8.9465,9.126,9.7965,9.884,10.1475,10.115,9.918,9.7065
8.877,8.9465,9.126,9.7965,9.884,10.1475,10.115,9.918
9.6775,8.877,8.9465,9.126,9.7965,9.884,10.1475,10.115
9.6865,9.6775,8.877,8.9465,9.126,9.7965,9.884,10.1475
9.6015,9.6865,9.6775,8.877,8.9465,9.126,9.7965,9.884
9.9635,9.6015,9.6865,9.6775,8.877,8.9465,9.126,9.7965
10.3265,9.9635,9.6015,9.6865,9.6775,8.877,8.9465,9.126
10.546,10.3265,9.9635,9.6015,9.6865,9.6775,8.877,8.9465
10.7615,10.546,10.3265,9.9635,9.6015,9.6865,9.6775,8.877
10.627,10.7615,10.546,10.3265,9.9635,9.6015,9.6865,9.6775
10.5,10.627,10.7615,10.546,10.3265,9.9635,9.6015,9.6865
10.809,10.5,10.627,10.7615,10.546,10.3265,9.9635,9.6015
10.995,10.809,10.5,10.627,10.7615,10.546,10.3265,9.9635
10.863,10.995,10.809,10.5,10.627,10.7615,10.546,10.3265
10.5695,10.863,10.995,10.809,10.5,10.627,10.7615,10.546
10.828,10.5695,10.863,10.995,10.809,10.5,10.627,10.7615
10.9765,10.828,10.5695,10.863,10.995,10.809,10.5,10.627
11.1285,10.9765,10.828,10.5695,10.863,10.995,10.809,10.5
11.339,11.1285,10.9765,10.828,10.5695,10.863,10.995,10.809
11.965,11.339,11.1285,10.9765,10.828,10.5695,10.863,10.995
12.0845,11.965,11.339,11.1285,10.9765,10.828,10.5695,10.863
11.6625,12.0845,11.965,11.339,11.1285,10.9765,10.828,10.5695
11.5935,11.6625,12.0845,11.965,11.339,11.1285,10.9765,10.828
11.1615,11.5935,11.6625,12.0845,11.965,11.339,11.1285,10.9765
11.1805,11.1615,11.5935,11.6625,12.0845,11.965,11.339,11.1285
11.4925,11.1805,11.1615,11.5935,11.6625,12.0845,11.965,11.339
11.2105,11.4925,11.1805,11.1615,11.5935,11.6625,12.0845,11.965
11.4855,11.2105,11.4925,11.1805,11.1615,11.5935,11.6625,12.0845
11.122,11.4855,11.2105,11.4925,11.1805,11.1615,11.5935,11.6625
10.8115,11.122,11.4855,11.2105,11.4925,11.1805,11.1615,11.5935
10.599,10.8115,11.122,11.4855,11.2105,11.4925,11.1805,11.1615
10.625,10.599,10.8115,11.122,11.4855,11.2105,11.4925,11.1805
10.975,10.625,10.599,10.8115,11.122,11.4855,11.2105,11.4925
11.0755,10.975,10.625,10.599,10.8115,11.122,11.4855,11.2105
11.237,11.0755,10.975,10.625,10.599,10.8115,11.122,11.4855
11.566,11.237,11.0755,10.975,10.625,10.599,10.8115,11.122
11.774,11.566,11.237,11.0755,10.975,10.625,10.599,10.8115
11.8405,11.774,11.566,11.237,11.0755,10.975,10.625,10.599
11.8075,11.8405,11.774,11.566,11.237,11.0755,10.975,10.625
12.3355,11.8075,11.8405,11.774,11.566,11.237,11.0755,10.975
12.1165,12.3355,11.8075,11.8405,11.774,11.566,11.237,11.0755
12.194,12.1165,12.3355,11.8075,11.8405,11.774,11.566,11.237
11.5765,12.194,12.1165,12.3355,11.8075,11.8405,11.774,11.566
11.6805,11.5765,12.194,12.1165,12.3355,11.8075,11.8405,11.774
11.739,11.6805,11.5765,12.194,12.1165,12.3355,11.8075,11.8405
11.8805,11.739,11.6805,11.5765,12.194,12.1165,12.3355,11.8075
11.3575,11.8805,11.739,11.6805,11.5765,12.194,12.1165,12.3355
9.92,11.3575,11.8805,11.739,11.6805,11.5765,12.194,12.1165
10.339,9.92,11.3575,11.8805,11.739,11.6805,11.5765,12.194
10.866,10.339,9.92,11.3575,11.8805,11.739,11.6805,11.5765
10.6755,10.866,10.339,9.92,11.3575,11.8805,11.739,11.6805
10.605,10.6755,10.866,10.339,9.92,11.3575,11.8805,11.739
10.781,10.605,10.6755,10.866,10.339,9.92,11.3575,11.8805
10.9145,10.781,10.605,10.6755,10.866,10.339,9.92,11.3575
10.824,10.9145,10.781,10.605,10.6755,10.866,10.339,9.92
10.85,10.824,10.9145,10.781,10.605,10.6755,10.866,10.339
10.8995,10.85,10.824,10.9145,10.781,10.605,10.6755,10.866
10.561,10.8995,10.85,10.824,10.9145,10.781,10.605,10.6755
10.5395,10.561,10.8995,10.85,10.824,10.9145,10.781,10.605
10.8695,10.5395,10.561,10.8995,10.85,10.824,10.9145,10.781
10.9465,10.8695,10.5395,10.561,10.8995,10.85,10.824,10.9145
10.8915,10.9465,10.8695,10.5395,10.561,10.8995,10.85,10.824
10.5995,10.8915,10.9465,10.8695,10.5395,10.561,10.8995,10.85
10.226,10.5995,10.8915,10.9465,10.8695,10.5395,10.561,10.8995
9.857,10.226,10.5995,10.8915,10.9465,10.8695,10.5395,10.561
9.4625,9.857,10.226,10.5995,10.8915,10.9465,10.8695,10.5395
9.617,9.4625,9.857,10.226,10.5995,10.8915,10.9465,10.8695
9.4495,9.617,9.4625,9.857,10.226,10.5995,10.8915,10.9465
9.12,9.4495,9.617,9.4625,9.857,10.226,10.5995,10.8915
9.7075,9.12,9.4495,9.617,9.4625,9.857,10.226,10.5995
9.4195,9.7075,9.12,9.4495,9.617,9.4625,9.857,10.226
9.6145,9.4195,9.7075,9.12,9.4495,9.617,9.4625,9.857
9.8565,9.6145,9.4195,9.7075,9.12,9.4495,9.617,9.4625
9.8015,9.8565,9.6145,9.4195,9.7075,9.12,9.4495,9.617
9.812,9.8015,9.8565,9.6145,9.4195,9.7075,9.12,9.4495
9.5995,9.812,9.8015,9.8565,9.6145,9.4195,9.7075,9.12
9.766,9.5995,9.812,9.8015,9.8565,9.6145,9.4195,9.7075
9.524,9.766,9.5995,9.812,9.8015,9.8565,9.6145,9.4195
9.6515,9.524,9.766,9.5995,9.812,9.8015,9.8565,9.6145
9.476,9.6515,9.524,9.766,9.5995,9.812,9.8015,9.8565
9.0255,9.476,9.6515,9.524,9.766,9.5995,9.812,9.8015
9.0105,9.0255,9.476,9.6515,9.524,9.766,9.5995,9.812
9.063,9.0105,9.0255,9.476,9.6515,9.524,9.766,9.5995
9.063,9.063,9.0105,9.0255,9.476,9.6515,9.524,9.766
8.9665,9.063,9.063,9.0105,9.0255,9.476,9.6515,9.524
9.126,8.9665,9.063,9.063,9.0105,9.0255,9.476,9.6515
8.7175,9.126,8.9665,9.063,9.063,9.0105,9.0255,9.476
8.9515,8.7175,9.126,8.9665,9.063,9.063,9.0105,9.0255
8.864,8.9515,8.7175,9.126,8.9665,9.063,9.063,9.0105
8.8135,8.864,8.9515,8.7175,9.126,8.9665,9.063,9.063
8.6945,8.8135,8.864,8.9515,8.7175,9.126,8.9665,9.063
8.693,8.6945,8.8135,8.864,8.9515,8.7175,9.126,8.9665
8.655,8.693,8.6945,8.8135,8.864,8.9515,8.7175,9.126
8.9515,8.655,8.693,8.6945,8.8135,8.864,8.9515,8.7175
8.8755,8.9515,8.655,8.693,8.6945,8.8135,8.864,8.9515
8.8805,8.8755,8.9515,8.655,8.693,8.6945,8.8135,8.864
9.1305,8.8805,8.8755,8.9515,8.655,8.693,8.6945,8.8135
8.928,9.1305,8.8805,8.8755,8.9515,8.655,8.693,8.6945
8.967,8.928,9.1305,8.8805,8.8755,8.9515,8.655,8.693
8.945,8.967,8.928,9.1305,8.8805,8.8755,8.9515,8.655
8.7965,8.945,8.967,8.928,9.1305,8.8805,8.8755,8.9515
8.921,8.7965,8.945,8.967,8.928,9.1305,8.8805,8.8755
9.083,8.921,8.7965,8.945,8.967,8.928,9.1305,8.8805
9.472,9.083,8.921,8.7965,8.945,8.967,8.928,9.1305
9.7225,9.472,9.083,8.921,8.7965,8.945,8.967,8.928
9.5465,9.7225,9.472,9.083,8.921,8.7965,8.945,8.967
9.3045,9.5465,9.7225,9.472,9.083,8.921,8.7965,8.945
9.35,9.3045,9.5465,9.7225,9.472,9.083,8.921,8.7965
9.39,9.35,9.3045,9.5465,9.7225,9.472,9.083,8.921
9.666,9.39,9.35,9.3045,9.5465,9.7225,9.472,9.083
9.7685,9.666,9.39,9.35,9.3045,9.5465,9.7225,9.472
9.6075,9.7685,9.666,9.39,9.35,9.3045,9.5465,9.7225
9.722,9.6075,9.7685,9.666,9.39,9.35,9.3045,9.5465
8.973,9.722,9.6075,9.7685,9.666,9.39,9.35,9.3045
9.086,8.973,9.722,9.6075,9.7685,9.666,9.39,9.35
9.384,9.086,8.973,9.722,9.6075,9.7685,9.666,9.39
9.157,9.384,9.086,8.973,9.722,9.6075,9.7685,9.666
9.2095,9.157,9.384,9.086,8.973,9.722,9.6075,9.7685
9.274,9.2095,9.157,9.384,9.086,8.973,9.722,9.6075
9.249,9.274,9.2095,9.157,9.384,9.086,8.973,9.722
9.277,9.249,9.274,9.2095,9.157,9.384,9.086,8.973
9.5795,9.277,9.249,9.274,9.2095,9.157,9.384,9.086
9.565,9.5795,9.277,9.249,9.274,9.2095,9.157,9.384
9.2235,9.565,9.5795,9.277,9.249,9.274,9.2095,9.157
8.9965,9.2235,9.565,9.5795,9.277,9.249,9.274,9.2095
9.125,8.9965,9.2235,9.565,9.5795,9.277,9.249,9.274
9.113,9.125,8.9965,9.2235,9.565,9.5795,9.277,9.249
9.029,9.113,9.125,8.9965,9.2235,9.565,9.5795,9.277
8.9445,9.029,9.113,9.125,8.9965,9.2235,9.565,9.5795
8.9565,8.9445,9.029,9.113,9.125,8.9965,9.2235,9.565
8.9265,8.9565,8.9445,9.029,9.113,9.125,8.9965,9.2235
9.19,8.9265,8.9565,8.9445,9.029,9.113,9.125,8.9965
8.9845,9.19,8.9265,8.9565,8.9445,9.029,9.113,9.125
9.002,8.9845,9.19,8.9265,8.9565,8.9445,9.029,9.113
8.965,9.002,8.9845,9.19,8.9265,8.9565,8.9445,9.029
9.013,8.965,9.002,8.9845,9.19,8.9265,8.9565,8.9445
9.0545,9.013,8.965,9.002,8.9845,9.19,8.9265,8.9565
9.1885,9.0545,9.013,8.965,9.002,8.9845,9.19,8.9265
9.382,9.1885,9.0545,9.013,8.965,9.002,8.9845,9.19
9.216,9.382,9.1885,9.0545,9.013,8.965,9.002,8.9845
9.1695,9.216,9.382,9.1885,9.0545,9.013,8.965,9.002
9.2295,9.1695,9.216,9.382,9.1885,9.0545,9.013,8.965
9.113,9.2295,9.1695,9.216,9.382,9.1885,9.0545,9.013
9.2215,9.113,9.2295,9.1695,9.216,9.382,9.1885,9.0545
9.2525,9.2215,9.113,9.2295,9.1695,9.216,9.382,9.1885
9.276,9.2525,9.2215,9.113,9.2295,9.1695,9.216,9.382
9.6165,9.276,9.2525,9.2215,9.113,9.2295,9.1695,9.216
9.5865,9.6165,9.276,9.2525,9.2215,9.113,9.2295,9.1695
9.62,9.5865,9.6165,9.276,9.2525,9.2215,9.113,9.2295
9.752,9.62,9.5865,9.6165,9.276,9.2525,9.2215,9.113
10.1435,9.752,9.62,9.5865,9.6165,9.276,9.2525,9.2215
10.272,10.1435,9.752,9.62,9.5865,9.6165,9.276,9.2525
10.058,10.272,10.1435,9.752,9.62,9.5865,9.6165,9.276
10.2305,10.058,10.272,10.1435,9.752,9.62,9.5865,9.6165
10.1255,10.2305,10.058,10.272,10.1435,9.752,9.62,9.5865
9.9025,10.1255,10.2305,10.058,10.272,10.1435,9.752,9.62
9.983,9.9025,10.1255,10.2305,10.058,10.272,10.1435,9.752
9.6995,9.983,9.9025,10.1255,10.2305,10.058,10.272,10.1435
9.7195,9.6995,9.983,9.9025,10.1255,10.2305,10.058,10.272
9.5935,9.7195,9.6995,9.983,9.9025,10.1255,10.2305,10.058
9.349,9.5935,9.7195,9.6995,9.983,9.9025,10.1255,10.2305
9.3985,9.349,9.5935,9.7195,9.6995,9.983,9.9025,10.1255
9.5345,9.3985,9.349,9.5935,9.7195,9.6995,9.983,9.9025
9.423,9.5345,9.3985,9.349,9.5935,9.7195,9.6995,9.983
9.275,9.423,9.5345,9.3985,9.349,9.5935,9.7195,9.6995
9.4195,9.275,9.423,9.5345,9.3985,9.349,9.5935,9.7195
9.5535,9.4195,9.275,9.423,9.5345,9.3985,9.349,9.5935
9.555,9.5535,9.4195,9.275,9.423,9.5345,9.3985,9.349
9.499,9.555,9.5535,9.4195,9.275,9.423,9.5345,9.3985
9.412,9.499,9.555,9.5535,9.4195,9.275,9.423,9.5345
9.5165,9.412,9.499,9.555,9.5535,9.4195,9.275,9.423
9.721,9.5165,9.412,9.499,9.555,9.5535,9.4195,9.275
9.7995,9.721,9.5165,9.412,9.499,9.555,9.5535,9.4195
11.3425,9.7995,9.721,9.5165,9.412,9.499,9.555,9.5535
11.595,11.3425,9.7995,9.721,9.5165,9.412,9.499,9.555
11.502,11.595,11.3425,9.7995,9.721,9.5165,9.412,9.499
11.5125,11.502,11.595,11.3425,9.7995,9.721,9.5165,9.412
11.4725,11.5125,11.502,11.595,11.3425,9.7995,9.721,9.5165
11.1995,11.4725,11.5125,11.502,11.595,11.3425,9.7995,9.721
11.258,11.1995,11.4725,11.5125,11.502,11.595,11.3425,9.7995
11.195,11.258,11.1995,11.4725,11.5125,11.502,11.595,11.3425
11.149,11.195,11.258,11.1995,11.4725,11.5125,11.502,11.595
11.3345,11.149,11.195,11.258,11.1995,11.4725,11.5125,11.502
11.384,11.3345,11.149,11.195,11.258,11.1995,11.4725,11.5125
11.1465,11.384,11.3345,11.149,11.195,11.258,11.1995,11.4725
11.2195,11.1465,11.384,11.3345,11.149,11.195,11.258,11.1995
11.203,11.2195,11.1465,11.384,11.3345,11.149,11.195,11.258
10.918,11.203,11.2195,11.1465,11.384,11.3345,11.149,11.195
10.6925,10.918,11.203,11.2195,11.1465,11.384,11.3345,11.149
10.9055,10.6925,10.918,11.203,11.2195,11.1465,11.384,11.3345
10.7665,10.9055,10.6925,10.918,11.203,11.2195,11.1465,11.384
10.864,10.7665,10.9055,10.6925,10.918,11.203,11.2195,11.1465
10.762,10.864,10.7665,10.9055,10.6925,10.918,11.203,11.2195
10.6445,10.762,10.864,10.7665,10.9055,10.6925,10.918,11.203
10.7375,10.6445,10.762,10.864,10.7665,10.9055,10.6925,10.918
10.4615,10.7375,10.6445,10.762,10.864,10.7665,10.9055,10.6925
10.6455,10.4615,10.7375,10.6445,10.762,10.864,10.7665,10.9055
10.411,10.6455,10.4615,10.7375,10.6445,10.762,10.864,10.7665
10.7285,10.411,10.6455,10.4615,10.7375,10.6445,10.762,10.864
10.6605,10.7285,10.411,10.6455,10.4615,10.7375,10.6445,10.762
10.882,10.6605,10.7285,10.411,10.6455,10.4615,10.7375,10.6445
10.94,10.882,10.6605,10.7285,10.411,10.6455,10.4615,10.7375
10.924,10.94,10.882,10.6605,10.7285,10.411,10.6455,10.4615
10.825,10.924,10.94,10.882,10.6605,10.7285,10.411,10.6455
10.821,10.825,10.924,10.94,10.882,10.6605,10.7285,10.411
10.7365,10.821,10.825,10.924,10.94,10.882,10.6605,10.7285
10.7225,10.7365,10.821,10.825,10.924,10.94,10.882,10.6605
10.9175,10.7225,10.7365,10.821,10.825,10.924,10.94,10.882
11.133,10.9175,10.7225,10.7365,10.821,10.825,10.924,10.94
11.2015,11.133,10.9175,10.7225,10.7365,10.821,10.825,10.924
11.151,11.2015,11.133,10.9175,10.7225,10.7365,10.821,10.825
11.0285,11.151,11.2015,11.133,10.9175,10.7225,10.7365,10.821
11.108,11.0285,11.151,11.2015,11.133,10.9175,10.7225,10.7365
11.0035,11.108,11.0285,11.151,11.2015,11.133,10.9175,10.7225
11.2805,11.0035,11.108,11.0285,11.151,11.2015,11.133,10.9175
11.281,11.2805,11.0035,11.108,11.0285,11.151,11.2015,11.133
11.0655,11.281,11.2805,11.0035,11.108,11.0285,11.151,11.2015
11.4175,11.0655,11.281,11.2805,11.0035,11.108,11.0285,11.151
11.466,11.4175,11.0655,11.281,11.2805,11.0035,11.108,11.0285
11.4765,11.466,11.4175,11.0655,11.281,11.2805,11.0035,11.108
11.353,11.4765,11.466,11.4175,11.0655,11.281,11.2805,11.0035
11.2525,11.353,11.4765,11.466,11.4175,11.0655,11.281,11.2805
11.2525,11.2525,11.353,11.4765,11.466,11.4175,11.0655,11.281
10.975,11.2525,11.2525,11.353,11.4765,11.466,11.4175,11.0655
10.9185,10.975,11.2525,11.2525,11.353,11.4765,11.466,11.4175
10.768,10.9185,10.975,11.2525,11.2525,11.353,11.4765,11.466
10.9195,10.768,10.9185,10.975,11.2525,11.2525,11.353,11.4765
10.8005,10.9195,10.768,10.9185,10.975,11.2525,11.2525,11.353
10.8465,10.8005,10.9195,10.768,10.9185,10.975,11.2525,11.2525
10.8735,10.8465,10.8005,10.9195,10.768,10.9185,10.975,11.2525
11.3085,10.8735,10.8465,10.8005,10.9195,10.768,10.9185,10.975
11.4145,11.3085,10.8735,10.8465,10.8005,10.9195,10.768,10.9185
11.3005,11.4145,11.3085,10.8735,10.8465,10.8005,10.9195,10.768
11.152,11.3005,11.4145,11.3085,10.8735,10.8465,10.8005,10.9195
10.8525,11.152,11.3005,11.4145,11.3085,10.8735,10.8465,10.8005
11.0005,10.8525,11.152,11.3005,11.4145,11.3085,10.8735,10.8465
11.866,11.0005,10.8525,11.152,11.3005,11.4145,11.3085,10.8735
11.8045,11.866,11.0005,10.8525,11.152,11.3005,11.4145,11.3085
11.665,11.8045,11.866,11.0005,10.8525,11.152,11.3005,11.4145
11.6045,11.665,11.8045,11.866,11.0005,10.8525,11.152,11.3005
11.5405,11.6045,11.665,11.8045,11.866,11.0005,10.8525,11.152
11.7485,11.5405,11.6045,11.665,11.8045,11.866,11.0005,10.8525
11.6995,11.7485,11.5405,11.6045,11.665,11.8045,11.866,11.0005
11.828,11.6995,11.7485,11.5405,11.6045,11.665,11.8045,11.866
11.719,11.828,11.6995,11.7485,11.5405,11.6045,11.665,11.8045
11.703,11.719,11.828,11.6995,11.7485,11.5405,11.6045,11.665
11.6375,11.703,11.719,11.828,11.6995,11.7485,11.5405,11.6045
11.622,11.6375,11.703,11.719,11.828,11.6995,11.7485,11.5405
11.6595,11.622,11.6375,11.703,11.719,11.828,11.6995,11.7485
11.871,11.6595,11.622,11.6375,11.703,11.719,11.828,11.6995
12.0775,11.871,11.6595,11.622,11.6375,11.703,11.719,11.828
12.0585,12.0775,11.871,11.6595,11.622,11.6375,11.703,11.719
12.0175,12.0585,12.0775,11.871,11.6595,11.622,11.6375,11.703
11.9725,12.0175,12.0585,12.0775,11.871,11.6595,11.622,11.6375
12.155,11.9725,12.0175,12.0585,12.0775,11.871,11.6595,11.622
12.06,12.155,11.9725,12.0175,12.0585,12.0775,11.871,11.6595
12.287,12.06,12.155,11.9725,12.0175,12.0585,12.0775,11.871
12.196,12.287,12.06,12.155,11.9725,12.0175,12.0585,12.0775
12.3055,12.196,12.287,12.06,12.155,11.9725,12.0175,12.0585
12.356,12.3055,12.196,12.287,12.06,12.155,11.9725,12.0175
12.311,12.356,12.3055,12.196,12.287,12.06,12.155,11.9725
12.4135,12.311,12.356,12.3055,12.196,12.287,12.06,12.155
12.394,12.4135,12.311,12.356,12.3055,12.196,12.287,12.06
12.311,12.394,12.4135,12.311,12.356,12.3055,12.196,12.287
12.569,12.311,12.394,12.4135,12.311,12.356,12.3055,12.196
12.957,12.569,12.311,12.394,12.4135,12.311,12.356,12.3055
12.8545,12.957,12.569,12.311,12.394,12.4135,12.311,12.356
12.7835,12.8545,12.957,12.569,12.311,12.394,12.4135,12.311
12.7815,12.7835,12.8545,12.957,12.569,12.311,12.394,12.4135
13.012,12.7815,12.7835,12.8545,12.957,12.569,12.311,12.394
13.0635,13.012,12.7815,12.7835,12.8545,12.957,12.569,12.311
12.9,13.0635,13.012,12.7815,12.7835,12.8545,12.957,12.569
12.9375,12.9,13.0635,13.012,12.7815,12.7835,12.8545,12.957
13.084,12.9375,12.9,13.0635,13.012,12.7815,12.7835,12.8545
13.0405,13.084,12.9375,12.9,13.0635,13.012,12.7815,12.7835
12.8735,13.0405,13.084,12.9375,12.9,13.0635,13.012,12.7815
12.74,12.8735,13.0405,13.084,12.9375,12.9,13.0635,13.012
12.623,12.74,12.8735,13.0405,13.084,12.9375,12.9,13.0635
12.4835,12.623,12.74,12.8735,13.0405,13.084,12.9375,12.9
12.8295,12.4835,12.623,12.74,12.8735,13.0405,13.084,12.9375
12.716,12.8295,12.4835,12.623,12.74,12.8735,13.0405,13.084
12.6005,12.716,12.8295,12.4835,12.623,12.74,12.8735,13.0405
12.53,12.6005,12.716,12.8295,12.4835,12.623,12.74,12.8735
12.796,12.53,12.6005,12.716,12.8295,12.4835,12.623,12.74
13.0235,12.796,12.53,12.6005,12.716,12.8295,12.4835,12.623
12.9255,13.0235,12.796,12.53,12.6005,12.716,12.8295,12.4835
12.953,12.9255,13.0235,12.796,12.53,12.6005,12.716,12.8295
12.548,12.953,12.9255,13.0235,12.796,12.53,12.6005,12.716
12.2495,12.548,12.953,12.9255,13.0235,12.796,12.53,12.6005
12.211,12.2495,12.548,12.953,12.9255,13.0235,12.796,12.53
12.118,12.211,12.2495,12.548,12.953,12.9255,13.0235,12.796
12.209,12.118,12.211,12.2495,12.548,12.953,12.9255,13.0235
12.197,12.209,12.118,12.211,12.2495,12.548,12.953,12.9255
12.3745,12.197,12.209,12.118,12.211,12.2495,12.548,12.953
12.2425,12.3745,12.197,12.209,12.118,12.211,12.2495,12.548
12.0,12.2425,12.3745,12.197,12.209,12.118,12.211,12.2495
11.689,12.0,12.2425,12.3745,12.197,12.209,12.118,12.211
11.7155,11.689,12.0,12.2425,12.3745,12.197,12.209,12.118
11.4245,11.7155,11.689,12.0,12.2425,12.3745,12.197,12.209
11.146,11.4245,11.7155,11.689,12.0,12.2425,12.3745,12.197
11.912,11.146,11.4245,11.7155,11.689,12.0,12.2425,12.3745
11.6445,11.912,11.146,11.4245,11.7155,11.689,12.0,12.2425
11.607,11.6445,11.912,11.146,11.4245,11.7155,11.689,12.0
11.621,11.607,11.6445,11.912,11.146,11.4245,11.7155,11.689
11.7165,11.621,11.607,11.6445,11.912,11.146,11.4245,11.7155
11.878,11.7165,11.621,11.607,11.6445,11.912,11.146,11.4245
11.603,11.878,11.7165,11.621,11.607,11.6445,11.912,11.146
11.3675,11.603,11.878,11.7165,11.621,11.607,11.6445,11.912
11.3155,11.3675,11.603,11.878,11.7165,11.621,11.607,11.6445
11.3235,11.3155,11.3675,11.603,11.878,11.7165,11.621,11.607
11.33,11.3235,11.3155,11.3675,11.603,11.878,11.7165,11.621
11.1475,11.33,11.3235,11.3155,11.3675,11.603,11.878,11.7165
11.03,11.1475,11.33,11.3235,11.3155,11.3675,11.603,11.878
11.2615,11.03,11.1475,11.33,11.3235,11.3155,11.3675,11.603
11.4855,11.2615,11.03,11.1475,11.33,11.3235,11.3155,11.3675
11.689,11.4855,11.2615,11.03,11.1475,11.33,11.3235,11.3155
