size,age,bedroom,CP_value,city,house_type,living,bath,balcony,kitchen,environment_score,price
39.0,0.0,3,0.2657565378346312,1,9,2,2,1,1,2,27999
15.0,0.1,1,1.149260270067306,1,9,0,1,1,0,2,9999
30.0,0.1,2,0.8581292808366958,1,9,1,1,1,1,2,25000
12.0,0.0,1,0.0261727758154872,1,6,0,1,1,0,2,8999
13.0,0.0,1,0.3459674590585235,1,8,1,1,0,0,1,10500
12.0,0.1,1,1.5267998288604183,1,8,1,1,0,0,1,10999
12.0,0.0,1,1.652573576650606,1,9,0,1,1,0,2,11999
16.0,0.0,1,0.2014842001816112,1,8,1,1,0,0,1,12499
12.0,0.1,1,0.120952003612757,1,9,0,1,0,0,1,14499
16.0,0.0,1,0.0715802244332578,1,6,0,1,1,0,2,9999
8.0,0.0,0,0.7677469594156394,1,8,0,0,0,0,0,7999
15.0,0.0,1,0.9582397026536924,1,9,1,1,1,0,2,13499
22.0,20.0,0,0.0,2,0,0,0,0,0,0,45000
21.0,0.0,1,0.0,1,9,0,1,1,0,0,11999
10.0,0.1,1,1.977511293875791,1,8,1,1,0,0,0,5999
10.0,0.0,1,1.0700553435147904,1,0,1,1,1,0,1,6199
12.0,0.0,1,1.9119467483034387,1,8,0,1,0,0,1,5999
9.0,0.0,0,0.0,1,9,0,0,0,0,1,5999
17.0,0.0,1,2.5651302081609515,1,8,0,1,0,0,1,10499
15.0,1.1,1,0.1895217349558784,1,9,0,1,1,0,2,14500
25.0,2.3,2,0.784520777686916,1,8,0,1,1,0,0,21799
16.0,1.4,1,0.1568130391545029,1,9,0,1,1,0,2,14000
7.0,0.1,1,0.0,1,6,0,1,1,0,2,9500
56.0,2.3,2,0.0,15,0,2,2,1,1,2,61500
10.0,0.0,1,1.2980805855180009,1,8,0,1,0,0,1,5599
8.0,0.0,1,0.8947799199095176,1,0,0,1,0,0,1,5499
15.0,0.1,1,0.80164006402987,1,8,1,1,1,0,2,13799
17.0,0.2,0,0.3206696453386153,1,9,0,0,0,0,3,14999
26.0,20.0,3,0.8652911788300298,8,9,2,2,1,1,0,27000
25.5,0.0,2,0.6407938327703476,8,9,1,1,0,0,0,38000
7.0,1.5,1,0.0,11,0,0,1,1,0,3,11000
25.0,0.0,0,0.2467948380854032,1,9,0,0,0,0,2,19585
10.0,20.0,2,6.494709332468807e-06,2,9,1,1,0,1,0,23000
12.0,3.0,1,0.3060161021578248,1,9,0,1,1,0,2,9000
18.0,0.0,0,0.0,1,8,0,0,0,0,3,15499
12.0,0.2,1,0.0191262592497791,1,9,0,1,1,0,0,8999
25.0,32.1,5,0.870221482988636,1,0,5,5,0,0,0,32500
12.0,2.8,1,0.9693155392003664,1,8,1,1,1,0,3,9999
16.0,0.1,1,0.8273656971987347,1,8,1,1,1,0,0,10499
8.0,20.0,1,0.7854042502698635,2,9,0,1,0,0,0,13500
25.0,0.1,3,0.6859866782455813,1,0,2,2,0,0,2,18000
10.0,3.7,1,0.0,1,9,0,1,1,0,2,6799
12.0,0.0,1,0.0,1,9,0,1,1,0,2,10999
8.5,0.0,1,0.0,1,9,0,1,0,0,1,5999
11.0,5.4,1,0.5199364145633427,1,9,0,1,1,0,2,8500
30.0,0.0,3,0.0,1,9,1,2,1,1,3,24000
13.0,0.1,1,1.1787720507428472,1,9,0,1,1,0,2,10999
16.0,0.1,1,0.5662953646844715,1,9,1,1,1,0,2,11499
16.0,0.1,1,0.5083558379546568,1,9,0,1,0,0,0,8999
20.0,6.1,1,0.322126471575228,1,0,1,1,1,0,0,8999
15.37,0.1,0,1.3557328745467063,2,9,0,0,0,0,2,120000
10.0,0.1,0,0.8519934746640031,1,9,0,0,0,0,1,10000
13.0,0.0,1,0.3086801916050491,1,9,0,1,1,0,0,7499
8.0,0.0,0,0.0,1,9,0,0,0,0,1,5999
10.0,20.0,1,0.8804117953823964,2,0,0,1,0,0,0,15000
13.0,0.0,1,0.3130770805362649,1,8,0,1,1,0,1,6499
12.0,0.1,1,1.5267998288604183,1,8,1,1,0,0,1,10999
13.0,0.1,1,2.211827543957935,1,9,0,1,0,0,1,5499
11.0,0.1,1,0.8916982902616868,1,9,0,1,1,0,2,10999
14.0,0.0,0,0.340636485175331,1,8,0,0,0,0,1,11999
10.0,2.1,1,1.3186392894974734,1,8,0,1,0,0,1,9599
41.0,41.3,3,0.0,1,8,3,2,1,0,2,20000
12.0,0.0,1,1.3989930176872991,1,8,0,1,1,0,2,10999
12.0,3.1,1,2.079609060894215,1,9,0,1,1,0,2,14999
15.0,0.0,1,1.2489795867047844,1,2,0,1,1,0,0,11499
13.0,0.0,1,1.1456593106969335,1,8,0,1,1,0,2,10499
13.0,0.0,1,0.8246434527423052,1,8,1,1,1,0,2,10799
12.0,0.0,1,0.0,1,8,0,1,1,0,2,12499
12.0,0.2,0,0.3651901128291704,1,2,0,0,0,0,1,12499
900.0,0.0,0,0.0383984993487926,1,4,0,0,0,0,0,500000
12.0,0.1,1,0.0,1,9,0,1,1,0,2,9999
31.0,0.0,2,1.2983521037570058,1,9,1,1,0,0,0,21999
9.2,0.0,1,1.886566924210915,1,8,0,1,1,0,2,5999
12.0,0.0,1,0.6704941940005186,1,8,0,1,0,0,1,10999
10.0,0.1,1,0.0490051250690833,1,8,0,1,1,0,0,7999
12.0,0.0,1,1.5993312996741251,1,9,0,1,1,0,2,9499
10.0,0.0,0,0.5171260205927753,1,8,0,0,0,0,2,10999
5.0,0.0,1,0.1213503915812776,1,6,0,1,0,0,1,4000
10.0,0.1,0,0.944454487561112,1,8,0,0,0,0,1,6799
15.0,0.0,0,1.0131502316214849,1,0,0,0,0,0,2,11999
10.5,0.0,0,1.7528128187883192,1,8,0,0,0,0,1,6499
25.0,0.0,3,1.5372509203566205,1,9,3,2,0,1,3,27500
8.9,0.0,1,0.6510405868875702,1,8,0,1,0,0,1,5499
13.3,0.0,1,0.9517816089089484,1,9,0,1,0,0,1,12999
14.0,0.0,1,0.2083262740549092,1,8,0,1,1,0,2,11499
10.0,0.0,1,0.0973287706253809,11,0,0,1,1,0,2,11000
32.0,0.1,4,0.3189832116548746,1,6,2,2,1,0,0,30999
15.0,0.0,1,0.0,1,9,1,1,1,0,2,10999
40.0,20.0,3,1.2200055626583632,2,9,2,2,1,0,0,55000
13.0,0.0,1,0.6091261798008394,1,9,0,1,1,0,2,9499
50.0,0.0,0,0.51179512254171,1,8,0,0,0,0,0,30000
18.0,0.0,1,0.5209226306236612,1,8,1,1,1,0,0,16499
20.0,0.0,1,0.5848735849370059,1,9,1,1,1,0,2,18999
31.9,0.0,2,0.2403131026002508,1,9,1,1,1,1,0,24999
16.0,0.0,1,1.941597528033474,1,9,0,1,1,0,0,11099
9.0,0.0,1,0.0,1,9,0,1,0,0,1,5399
10.23,0.0,1,2.050568563548579,1,8,0,1,0,0,1,4499
7.0,0.1,1,1.5917888897792971,1,8,0,1,0,0,1,5499
10.0,0.0,1,0.0,1,9,0,1,1,0,2,7499
11.0,0.1,1,0.4034805102521117,1,8,0,1,1,0,1,7799
9.0,0.0,1,0.8764064093941596,1,8,1,1,1,0,2,6499
10.0,0.1,0,0.9179299852946512,1,8,0,0,0,0,1,14000
12.0,0.0,0,0.0255613622346238,1,8,0,0,0,0,2,10999
12.0,0.0,1,0.0,1,9,1,1,1,0,2,8999
8.0,20.0,1,0.3892950899022395,8,0,0,1,1,0,0,12000
10.0,0.1,0,1.7618605118392814,1,9,0,0,0,0,2,6999
10.0,0.0,0,1.337121845634817,1,9,0,0,0,0,1,6499
10.0,3.4,1,0.9832223412400224,1,8,0,1,1,0,2,10000
18.0,0.0,1,0.9399634068874508,1,8,0,1,1,0,0,15999
10.0,1.1,1,1.4273050437534087,1,8,0,1,0,0,0,3999
8.7,0.0,1,5808.888888888889,1,8,0,1,0,0,1,4500
14.0,0.0,1,0.8635322862070062,1,9,0,1,1,0,2,8499
6.0,0.1,1,0.0,1,8,0,1,1,0,0,9999
12.0,0.0,0,0.4484470448991576,1,0,0,0,0,0,0,14000
15.0,0.0,0,0.4954080944338961,1,0,0,0,0,0,0,16000
9.0,2.0,0,0.0079532646409708,14,0,0,0,0,0,0,10000
10.0,0.0,1,0.0,1,6,0,1,1,0,1,10000
29.0,0.0,2,0.319792481594313,11,9,2,1,1,1,2,28000
242.0,20.0,1,0.8279813320720338,1,8,4,0,1,1,2,200000
10.0,0.1,1,0.4298518058347823,1,8,0,1,0,0,1,4499
13.0,0.0,1,0.6194987909824402,1,8,0,1,0,0,1,7699
12.0,1.3,1,0.8916982902616868,1,8,0,1,1,0,1,10999
11.0,0.0,0,0.1518367329380015,1,0,0,0,0,0,1,3699
8.0,0.0,1,0.3549822203458065,1,9,0,1,1,0,2,7499
9.0,0.1,1,1.977511293875791,1,8,0,1,0,0,1,5999
10.0,0.1,1,1.2445448759061706,1,0,0,1,0,0,1,5199
41.33,4.3,3,0.1815996086615905,8,9,2,1,1,1,4,28000
45.3,0.1,3,0.3174821951865135,1,9,2,2,1,1,0,26999
12.0,0.1,0,0.1907193115296009,1,8,0,0,0,0,2,11500
10.0,0.1,1,0.5831318444839277,1,8,0,1,1,0,2,11299
15.0,0.0,0,1.125360902311944,1,8,0,0,0,0,2,13799
10.0,0.1,1,0.1786618287854817,1,6,0,1,1,0,2,8000
13.0,6.7,1,0.0,1,9,0,1,1,0,2,10000
13.0,0.0,1,1.2198463247167688,1,2,0,1,0,0,1,9999
20.0,0.0,1,0.4889539035397615,1,9,0,1,1,0,0,14399
15.0,0.6,1,0.5592993543183049,1,9,0,1,1,0,2,13000
11.0,0.1,0,6536.634158539635,1,8,0,0,0,0,1,3999
11.8,0.1,1,0.1368482182782384,1,8,0,1,1,0,2,7499
11.0,0.0,0,0.8660643404745798,1,0,0,0,0,0,2,13499
19.0,0.0,1,0.8632651599946783,1,9,0,1,1,0,0,12599
25.0,20.2,3,0.4827482946715035,8,0,2,1,1,1,0,24000
15.0,0.0,0,0.8194504123823622,1,8,0,0,0,0,2,13999
9.0,0.0,1,1.6909307801643796,1,8,0,1,0,0,1,5999
28.0,0.1,3,0.2576572183555334,1,9,1,2,1,1,2,29999
12.0,0.0,0,1.5993312996741251,1,9,0,0,0,0,2,9499
43.0,20.0,3,0.8643910108851466,8,9,2,2,1,1,0,36000
10.0,5.7,1,1.9706055704657208,1,0,0,1,1,0,2,6499
10.0,10.8,1,0.5016382203516134,8,9,1,1,0,0,2,20000
34.0,0.0,0,0.3882501155152192,2,0,0,0,0,0,0,4800
12.0,0.0,1,0.6993112016397187,1,8,0,1,1,0,1,11499
50.0,20.2,4,0.6373060643002105,8,0,2,2,1,0,0,45000
16.0,0.0,0,0.0,1,9,0,0,0,0,2,14499
10.0,0.0,1,2.4081604601265805,1,0,0,1,1,0,2,8499
12.0,4.6,1,1.060158182362123,1,9,0,1,1,0,2,8499
11.0,0.0,1,0.3017897259525305,1,9,1,1,1,0,2,8800
14.0,0.0,1,0.6361997813610754,1,9,0,1,1,0,1,8999
17.0,0.0,0,1.8015890479524468,1,0,0,0,0,0,1,15499
18.0,0.0,1,0.0,1,8,1,1,1,0,2,18000
30.0,0.0,3,0.1219494066810769,1,8,2,2,1,1,2,25000
11.5,0.0,0,0.1832094307084109,1,8,0,0,0,0,2,8999
10.0,13.1,1,0.944448760131066,1,0,0,1,1,0,2,6500
36.0,0.0,2,1.0602614341525003,1,9,2,2,1,1,1,22500
10.0,4.2,1,0.3040591987995688,1,6,0,1,1,0,2,9500
8.0,20.0,0,1.8423111060741764,1,8,0,0,0,0,1,18000
13.0,0.0,1,1.1532978140936208,1,8,0,1,0,0,1,11999
10.0,0.1,0,2.2447096107223534,1,9,0,0,0,0,2,7800
9.0,0.0,1,1.058859759267096,1,8,0,1,0,0,1,4699
10.0,4.4,1,0.9162668103318689,1,9,1,1,1,0,2,11000
8.0,13.3,1,0.0,1,0,0,1,1,0,2,5500
13.0,0.0,1,0.5557409091415434,1,9,1,1,0,0,1,9999
11.0,0.1,1,0.0826961485540781,1,9,0,1,1,0,0,7999
13.0,0.0,1,0.9846898112201068,1,9,0,1,0,0,1,7499
14.0,0.0,1,0.0,1,8,0,1,1,0,2,11999
39.0,0.1,4,1.290439205210232,1,9,1,2,1,1,2,35799
18.0,5.5,2,1.1843518653026053,1,8,1,1,0,0,1,15500
10.0,0.0,1,1.2507277442127744,1,8,0,1,0,0,1,4999
13.0,0.0,1,1.8180012739526932,1,8,0,1,1,0,1,8999
16.0,0.1,2,0.5806540294462529,1,8,1,1,1,0,2,19999
16.0,0.0,1,0.0,1,9,0,1,0,0,0,11299
73.17,41.0,6,0.2993802511872173,12,8,4,7,1,1,2,38000
12.0,0.1,1,1.5792412832858578,1,8,0,1,1,0,2,6999
15.0,0.0,1,0.4561720029563645,1,9,0,1,0,0,1,10999
13.0,6.2,1,0.9667277866244344,1,9,0,1,1,0,2,12500
8.0,0.2,0,1.8111264044450008,1,8,0,0,0,0,1,5599
11.0,6.4,1,3144.705882352941,1,9,0,1,0,0,2,8500
25.0,20.0,1,0.3026415546626988,8,0,1,1,1,0,0,15000
12.0,1.1,1,0.6559685457376375,1,6,0,1,1,0,2,11999
16.0,0.0,0,1.125360902311944,1,8,0,0,0,0,2,13799
25.0,0.0,3,0.7566649547988248,1,0,2,2,0,1,1,20999
6.0,20.1,1,1.663323840801589,2,0,0,1,0,0,0,9500
11.0,0.0,1,1.4219867493272598,1,9,0,1,0,0,1,7499
52.88,0.0,0,1.048226885368963,1,8,0,0,0,0,0,25000
12.0,0.0,1,0.073507687603625,1,8,0,1,0,0,1,7999
10.0,0.0,1,0.690217928705389,1,9,0,1,1,0,1,7799
46.0,33.0,0,0.6262952833359445,11,9,0,0,0,0,2,36000
11.0,0.0,0,0.0,1,8,0,0,0,0,2,8999
16.0,0.1,1,0.0684640337269654,1,8,0,1,1,0,1,11499
16.0,0.0,1,0.6089095214748155,1,9,0,1,1,0,0,10499
5.0,20.0,1,2.474005434598674,2,0,0,1,0,0,0,8500
15.0,0.0,1,0.1907212368108323,1,9,0,1,1,0,2,11499
15.0,20.0,1,0.2759613285516498,2,0,0,1,0,0,0,17000
25.0,0.1,3,0.8814469397613678,1,9,1,2,1,0,2,24999
8.0,7.7,1,0.2255657862615391,1,9,0,1,0,0,1,5499
15.0,0.1,1,0.9456591202670936,1,9,1,1,1,0,2,14000
20.0,0.0,2,1.2724705772655396,1,9,1,1,1,1,2,20000
45.0,2.0,3,0.8973096216896138,1,9,2,2,1,0,2,26999
8.0,0.2,0,1.1184214300811286,1,8,0,0,0,0,1,4399
13.0,0.1,1,0.0,1,9,0,1,1,0,2,7499
50.0,0.0,3,0.5685424442391486,1,9,1,2,1,0,0,36499
10.0,1.9,1,0.3130770805362649,1,9,0,1,1,0,2,6499
25.0,0.0,2,1.304972893058843,1,9,1,1,0,0,1,20999
15.0,1.1,1,2.58094603988757,1,9,0,1,1,0,0,10499
14.0,0.0,0,0.6267711327226091,1,9,0,0,0,0,2,11999
8.0,6.9,1,0.2769777703446974,1,8,0,1,1,0,1,4999
10.0,0.1,0,0.4812804871781767,1,8,0,0,0,0,2,16000
12.0,0.0,1,1.5421804826664045,1,8,0,1,1,0,1,8999
80.0,0.1,0,0.0,15,4,0,0,0,0,0,38000
10.0,0.0,1,0.7627708128633269,1,0,0,0,1,0,1,4999
132.43,1.9,0,0.8153205685377335,1,9,0,0,0,0,4,215000
15.0,0.0,1,0.5617080348093039,1,8,0,1,1,0,0,8999
14.0,0.0,1,0.0,1,9,0,0,1,0,0,8999
12.0,20.6,1,0.9885256096464812,1,8,0,1,0,0,1,8999
770.0,0.0,0,0.0323146878826211,1,4,0,0,0,0,0,308000
12.0,5.7,1,1.206090318382803,1,8,0,1,0,0,1,8500
15.0,0.0,1,0.6046272226807606,1,9,0,1,1,0,2,12999
11.0,0.1,1,4312.774662827702,1,8,0,1,0,0,1,6599
12.0,0.0,1,0.5938038127043441,1,8,0,1,0,0,1,11000
12.0,0.0,1,0.0815371851144204,1,8,0,1,1,0,2,9000
17.0,0.0,1,1.125360902311944,1,8,0,1,1,0,0,13799
14.0,0.0,1,0.1719913725965778,1,8,0,1,1,0,0,9999
15.0,0.0,1,0.6194890629506807,1,8,0,1,0,0,1,7700
5.0,25.0,3,0.7002001137479199,7,6,0,0,1,0,0,5500
30.0,44.2,2,0.846257889527045,11,0,2,1,0,0,1,15000
10.0,1.9,0,0.1870763662685282,1,8,0,0,0,0,2,5500
45.0,0.0,3,0.896416760802333,1,9,1,2,1,1,0,27000
11.0,0.0,0,1.0952300033557754,1,9,0,0,0,0,1,8999
5.0,10.5,0,0.3059317352442732,1,8,0,0,0,0,2,4500
36.0,20.1,3,0.7086060381720123,8,9,2,2,1,1,0,35000
10.0,0.0,1,0.1447298248217072,1,8,0,1,0,0,2,4000
10.0,0.0,1,0.9961048830186752,1,0,0,1,1,0,2,6999
13.0,0.1,1,0.0,1,9,0,1,0,0,1,12499
30.0,0.0,0,0.0622950363228142,1,8,0,0,0,0,0,35000
60.0,0.0,0,0.5677457236090824,1,4,0,0,0,0,0,46000
10.0,2.6,1,0.4298518058347823,1,2,0,1,0,0,1,4499
14.0,0.1,1,0.1398622403279437,1,9,1,1,1,0,2,11499
15.0,0.0,1,2.5411481794079696,1,8,0,1,1,0,2,11999
30.0,0.0,3,0.7955588871060085,1,8,1,1,1,1,2,21999
10.0,0.0,1,0.0191262592497791,1,8,0,1,0,0,1,8999
7.0,0.0,0,1.0770792913829832,1,8,0,0,0,0,2,5099
10.0,0.0,0,0.2705491279855644,1,9,0,0,0,0,2,7999
35.0,0.0,3,1.5599324943143071,1,0,2,1,1,1,2,23999
130.0,0.2,0,0.4229260151084444,1,2,0,0,0,0,0,250000
16.0,0.0,0,0.3219037576465502,1,5,0,0,0,0,2,14499
16.0,0.0,0,0.4889539035397615,1,8,0,0,0,0,2,14399
15.0,1.3,1,0.8264130114668746,1,9,0,1,1,0,0,13000
54.0,35.5,0,0.0,8,8,0,0,0,0,0,60000
12.0,0.1,1,1.2699600406307263,1,8,0,1,1,0,2,8499
10.0,0.1,1,1.6285387126035926,1,0,1,1,0,0,1,5999
15.0,0.1,1,0.0382473938101452,1,8,0,1,0,0,1,13999
14.0,0.0,1,0.0,1,9,0,1,1,0,0,10000
9.0,6.5,1,2.578910527941037,1,9,0,1,0,0,1,6500
9.0,0.0,1,0.1867260846194587,1,8,0,1,1,0,0,8800
14.0,0.0,1,0.0,1,9,1,1,1,0,1,10999
11.0,0.2,1,0.3431769144854064,1,9,0,1,1,0,0,8799
12.0,12.5,1,0.7904275917455177,1,9,1,1,1,0,2,11000
15.5,0.0,1,0.8870982655765383,1,9,0,1,1,0,2,11499
10.0,8.8,1,1.8135091491651956,1,0,0,1,0,0,1,6500
13.0,0.0,0,1.2477027828422125,1,9,0,0,0,0,2,11999
14.0,0.0,1,0.224481884878987,1,6,0,1,1,0,2,8999
10.0,0.1,1,0.5568058308842578,1,2,1,1,1,0,1,11799
12.0,0.1,1,0.0493256159599568,1,8,0,1,1,0,0,8999
8.0,4.3,1,0.0211061060422847,1,8,0,1,0,0,1,6100
15.97,42.5,2,2.013215687061784,1,0,2,2,1,0,1,23000
12.0,0.0,0,0.3086801916050491,1,9,0,0,0,0,1,7499
12.0,0.0,1,1.3037405148587389,1,9,0,1,0,0,1,7999
28.0,0.0,2,0.784604346176192,1,9,1,1,1,1,1,24999
10.0,32.0,1,0.3701147771038258,1,5,1,1,1,0,3,6000
10.0,0.1,0,0.198586705836345,1,0,0,0,0,0,1,5799
8.0,2.4,1,0.0,1,8,0,1,0,0,1,4999
11.0,0.1,1,0.5722692950945562,1,9,0,1,1,0,2,11999
15.0,3.7,0,0.6199584030191025,1,8,0,0,0,0,2,11999
40.0,0.0,2,0.1362963957023801,1,8,2,2,0,0,1,25000
21.0,20.0,3,1.3366380401733549,2,0,1,1,1,1,0,41900
11.0,0.0,1,0.2930098103088943,1,9,0,1,0,0,1,7999
12.0,0.0,1,1.964881114448857,1,9,0,1,0,0,0,5499
10.0,0.1,1,0.5090664040432561,1,9,0,1,1,0,1,10500
18.5,0.1,1,0.8299684456801522,1,9,1,1,1,1,2,13999
3000.0,0.0,0,0.0095793054051847,1,4,0,0,0,0,0,950000
10.0,6.4,1,0.0,1,8,0,1,0,0,2,8000
12.0,0.1,1,1.9754406028552884,1,8,0,1,0,0,1,4299
25.76,0.0,3,0.2110495350687463,1,9,2,2,1,1,2,30000
25.0,0.1,2,0.1361644321038605,1,9,1,1,1,1,2,28499
10.0,0.0,1,0.0493096279968251,1,9,1,1,1,0,2,7599
12.0,0.0,0,0.438731739290589,1,8,0,0,0,0,2,17000
12.0,0.0,1,1.299736670261046,1,9,1,1,1,0,0,12599
12.0,0.0,0,0.0,1,9,0,0,0,0,2,9999
8.0,0.0,1,0.4914850510015773,1,9,0,1,0,0,1,12000
15.0,50.1,0,0.8121039836716933,15,8,0,0,0,0,0,15000
10.0,0.0,0,0.0,1,6,0,0,0,0,2,12500
9.0,0.0,1,2.5161345301961355,1,8,0,1,1,0,2,6499
15.0,0.1,0,1.1330733439392244,1,9,0,0,0,0,2,12999
10.0,0.0,0,0.0,1,8,0,0,0,0,1,7799
13.0,0.0,0,0.6603592667292175,1,9,0,0,0,0,2,8999
12.0,0.1,0,0.0,1,8,0,0,0,0,2,8999
12.0,0.1,1,0.6527168923912112,1,8,0,1,1,0,2,8499
12.0,4.7,1,1.8767755649586988,1,9,1,1,0,0,1,7499
10.0,0.0,0,0.8764064093941596,1,8,0,0,0,0,1,6499
10.0,1.0,1,0.8827112598264616,1,8,0,1,0,0,1,10500
10.0,0.0,0,1.1415356836447144,1,8,0,0,0,0,2,8999
10.0,0.1,1,0.8684789448819072,1,9,0,1,0,0,1,6999
15.0,0.0,1,1.6142678959610737,1,8,0,1,1,0,2,12999
31.0,20.0,0,1.8740404105881328,2,0,0,0,0,0,0,65000
5.0,20.0,1,0.8728906492090679,8,0,0,1,0,0,0,8000
13.0,0.1,1,2.12804800284385,1,0,0,1,1,0,2,8999
72.27,0.0,4,0.1934868549411333,15,8,2,4,1,0,0,50000
10.0,3.5,1,1.1204972551471812,1,0,0,1,1,0,2,6299
10.0,0.0,1,1.7565914939089995,1,8,0,1,1,0,2,11499
11.0,0.0,1,0.8764064093941596,1,0,0,1,1,0,2,6499
18.0,0.0,0,0.5834854197270442,1,8,0,0,0,0,1,12799
13.0,0.0,1,2.3140843399714326,1,8,0,1,1,0,1,11499
10.0,0.0,1,1.7956225545460391,1,8,0,1,0,0,1,5999
15.0,0.0,1,0.080531617893807,1,8,0,1,0,0,1,8999
11.0,0.1,1,1.7779427516741733,1,8,0,1,0,0,1,6499
35.0,0.1,3,1.179963451349885,1,9,2,2,1,1,2,29000
13.0,0.0,1,1.1426938422481927,1,8,0,1,1,0,2,10499
8.0,20.0,1,1.918373497689385,8,0,0,1,0,0,0,9500
12.0,0.0,1,0.3850797688396111,1,9,1,1,1,0,2,9499
10.0,0.1,1,2.493375035306121,1,9,0,1,0,0,1,6999
13.0,0.0,1,0.0480099452059774,1,9,1,1,1,0,0,9499
24.0,0.0,0,0.6481955716944338,11,8,0,0,0,0,0,48000
10.0,0.6,1,1.9485884157357352,1,8,0,1,0,0,0,4499
15.0,0.0,0,1.6742817785200257,1,8,0,0,0,0,1,6499
11.2,0.0,1,0.0,1,9,0,1,1,0,2,7499
8.0,45.1,1,1.1161667165185325,1,8,0,1,0,0,1,6500
6.0,0.1,0,0.1722094930247701,1,8,0,0,0,0,1,3499
21.0,0.1,0,1.1312343405001395,1,8,0,0,0,0,2,17999
10.0,0.0,1,0.0,1,6,0,0,1,0,1,15000
10.0,0.1,1,1.559792797424747,1,0,0,1,0,0,1,3999
16.0,0.0,1,0.5380892986536913,1,8,0,1,1,0,0,12999
87.28,0.0,0,0.4784143377076109,15,7,0,0,0,0,4,56732
19.0,0.0,1,1.1878925313563549,1,9,0,1,1,0,2,16899
12.0,0.0,0,1.0700553435147904,1,0,0,0,0,0,2,6199
15.0,0.0,1,0.8301536517098117,1,8,1,1,1,0,2,12499
13.0,5.4,1,1.6703190029547692,1,9,0,1,1,0,2,11000
15.0,0.0,1,0.4201080302383062,1,8,0,1,1,0,2,10499
28.0,0.1,3,1.9064473944445748,1,9,2,2,1,1,2,23000
13.0,0.0,1,0.7480349976562357,1,8,0,1,0,0,1,7499
10.0,3.3,0,0.143672373125296,1,8,0,0,0,0,1,15500
14.0,0.0,1,0.8975484504856046,1,9,1,1,0,0,1,10499
10.0,0.0,1,1.2323526070853783,1,8,0,1,1,0,1,11499
23.0,20.0,2,0.643128370186901,8,0,1,1,1,1,0,28000
12.0,0.0,1,0.080531617893807,1,8,1,1,0,0,1,8999
15.0,0.0,1,2.0795933787480747,1,8,1,1,1,0,2,15000
10.0,0.0,1,1.1035284600127246,1,8,0,1,1,0,2,9999
12.0,0.1,1,0.1262595625419964,1,8,0,1,1,0,0,9999
18.0,0.0,2,0.3839510761310664,10,9,1,1,1,1,0,26000
8.0,1.8,1,0.3896698637392301,1,6,0,1,0,0,1,3999
15.0,0.1,1,0.334263967683543,1,8,1,1,1,1,2,10999
15.0,1.9,0,0.1868224278916027,1,8,0,0,0,0,2,10500
20.0,1.3,1,0.2552992771600748,1,9,1,1,1,0,2,14000
5.0,0.1,1,0.3383906533520693,8,0,1,1,0,0,0,6000
7.0,6.2,1,0.3856525707902969,1,8,0,1,1,0,1,4333
12.0,0.0,1,1.6114071701333357,1,0,0,1,1,0,2,6999
120.0,0.0,0,0.3227404954550058,1,8,0,0,0,0,0,250000
19.0,0.0,1,0.7624066489987388,1,9,0,1,0,0,0,16999
40.51,0.1,2,0.0,1,9,2,1,1,1,2,22999
13.0,0.1,0,1.3126653716690544,1,0,0,0,0,0,0,8999
12.0,0.0,1,1.4460182214735178,1,8,0,1,1,0,2,6499
7.0,2.3,1,1.059837071789692,1,9,0,1,0,0,1,5799
10.0,0.1,1,1.4975722366488404,1,9,0,1,1,0,2,13000
18.0,0.1,1,0.8437923894440029,1,9,1,1,1,0,2,16999
12.0,0.1,1,0.8321723835702765,1,9,0,1,1,1,2,9499
18.0,0.1,1,0.2507054993026527,1,8,0,1,1,0,2,16999
15.0,0.1,1,1.1362546481395672,1,9,0,1,1,0,2,12499
18.0,0.1,1,0.4889539035397615,1,9,1,1,1,0,2,14399
15.0,0.0,1,0.6046272226807606,1,9,0,1,1,0,2,12999
12.0,6.2,1,0.3523258282854057,1,9,0,1,0,0,1,8999
8.5,0.1,1,0.4263251479235496,1,8,0,1,1,0,1,4799
28.0,28.1,3,0.5255776841608917,1,9,2,2,1,1,3,27000
10.0,1.4,1,2.0311236374953228,1,8,1,0,1,0,3,11000
11.0,0.1,1,0.777263216450134,1,8,0,1,1,0,2,7799
14.0,0.1,1,1.465406261314195,1,8,0,1,1,0,2,9999
14.0,0.0,1,1.0411339464025648,1,8,0,1,1,0,2,10999
14.0,0.0,1,0.7363560525091949,1,8,1,1,0,0,1,11000
8.0,0.1,1,1.7921615626259206,1,0,0,1,1,0,2,3799
12.0,0.1,0,0.5625368240895466,1,8,0,0,0,0,2,11999
15.0,0.1,1,0.6817061643956419,1,8,0,1,1,0,2,11499
78.0,20.1,4,2.00296191637209,1,8,2,4,1,1,1,45000
10.0,0.0,1,1.7792557435521066,1,0,0,1,1,1,2,7599
15.0,5.1,1,0.120539717440343,1,8,0,1,1,0,2,12999
10.0,0.0,1,0.1621267452742285,1,9,0,1,1,0,1,5599
22.0,0.0,3,0.5046116369643826,1,9,1,2,1,1,2,21999
17.0,1.1,1,2.4799530529413625,1,8,1,1,1,1,2,15000
17.0,0.0,1,0.0,1,9,0,1,1,0,0,11999
10.0,40.0,1,1.3139301351252286,8,0,0,1,0,0,0,8000
